,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,aa7d6f0d3c53d462,Software Engineer,"Los Angeles, CA",MID_LEVEL,DOCTORAL_DEGREE,contract,"Software Engineer 3 (contract) - job post Boeing 9,061 reviews El Segundo, CA 90245 Contract Boeing 9,061 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Contract The program has no accommodation for anything less than 100% on site. No work can be done remotely or in an unclassified environment. Job Description At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the seabed to outer space, you’ll learn and grow, contributing to work that shapes the world. Find your future with us. Boeing Satellite Division in El Segundo is seeking Experienced Software Engineers, passionate about space and excited to work in a multi-disciplined, collaborative engineering environment to design, develop and implement control and communications software for a new fleet of Boeing satellites. A variety of projects to match diverse interests include: Software infrastructure and device drivers for new embedded processors and hardware interfaces to satellite sensors and actuators. Communication payload resource control, data management and network interfaces. Guidance and navigation control algorithms. Web-based tools and services supporting satellite development and operations. Integration and test of satellite control software using simulators and ground systems. Primary Responsibilities: Responsible for full life-cycle development including requirements analysis, software architecture, design, coding, unit test, integration and formal qualification. Candidate should possess excellent communications skills to participate in design and code reviews, have a thorough understanding of version control and software quality attributes, such as testability, portability and maintainability, and enjoy a self-driven and collaborative development approach. Boeing is a Drug Free Workplace where post offer applicants and employees are subject to testing for marijuana, cocaine, opioids, amphetamines, PCP, and alcohol when criteria is met as outlined in our policies. **This position requires a DoD SECRET Degree and typical experience in engineering classification: Bachelor's and 5 or more years' experience, Master's degree with 3 or more years' experience or PhD degree with experience. Bachelor, Master or Doctorate of Science degree from an accredited course of study, in engineering, computer science, mathematics, physics or chemistry. ABET is the preferred, although not required, accreditation standard. Degree in computer engineering, computer science or equivalent is preferred. Basic Qualifications (Required Skills/Experience): This position requires the ability to obtain a US Security Clearance, for which the US Government requires US Citizenship. (Post Start) 5+ years of software development experience in C++ using object oriented design methods. Hands-on experience with embedded/real-time OS (Linux, VxWorks, Integrity) and CAN or SpaceWire protocols. Preferred Qualifications (Desired Skills/Experience): Proficiency in design and implementation of multi-threaded real-time applications; use of TCP/IP protocols and user/kernel level OS abstractions. Hands-on experience with Java, C#, JavaScript, Python, TCL, XML. Experience with avionics control algorithms, search algorithms and math libraries, telemetry and command handling. Hands-on experience with hardware interfaces, embedded processor architectures, I/O device drivers and board support packages. Hands-on experience in networking, SQL and noSQL databases, web-based development. Proficiency in UML modeling, test-driven development, Agile process and DevOps tools. REQUIRED SKILLS/QUALIFICATIONS: Min 3 years of SW experience 2+ years of C++ Development 1+ years of Linux full development SW lifecycle Preferred Skills/Qualifications: Python JIRA ATLASSIAN TOOLS",https://www.indeed.com/jobs?q=Software+Engineer&l=Los+Angeles%2C+CA&sc=0kf%3Aattr%286QC5F%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=aa7d6f0d3c53d462
