,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,87eea0e8c46bc0ce,Software Engineer,"Los Angeles, CA",MID_LEVEL,MASTERS_DEGREE,internship,"Software Engineer - job post Sorting Robotics Van Nuys, CA 91406 $125,000 - $145,000 a year -  Full-time, Internship Apply now Apply now save-icon Job details Salary $125,000 - $145,000 a year Job Type Full-time Internship Do you have what it takes to be our next Software Engineer? If so, read on... (Must be 21+ to apply and fully vaccinated for COVID-19) Will NOT consider remote positions - this position reports on-site in Los Angeles. Out of state applicants must be willing and able to relocate immediately. Sorting Robotics Inc., is looking for a brilliant Software Engineer to help our team further develop hardware and software for the legal cannabis industry. You will be part of our software team developing ideas and implementing code on our various products, while gaining valuable experience with the latest technologies and tools and having fun! This position is full-time, salaried, exempt position. You will apply your knowledge and skills to work on software/hardware UI, back-end systems architecture, and more. You will be exposed to complex technical challenges with the support of a world class team. For this role, you will require skills related to the following: Advanced Python coding Become familiar with a wide variety of industry standard tools You will hone your problem-solving skills in order to keep the project moving forward on a timely basis Making decisions that will influence future design for years to come Preferred: Must be comfortable with cannabis (preferred you enjoy it and/or have experienced it) - as we manufacture innovations for the legal cannabis market in California and beyond. Must be 21+ to apply for this internship. No exceptions. CANDIDATE REQUIREMENTS & SKILLS * BS/MS degree in Computer Science, Computer Engineering or related field. Strong communication skills. Highly dedicated and results-oriented individual Great working knowledge in Python Experience using modern IDEs to develop and debug code. Experience using git or other version control software. Experience and/or knowledge in any combination of the following areas will be a plus: Agile Scrum development process Developing and/or testing in virtualized environment (e.g. AWS) and/or (public/private) cloud environment There will be long hours and days where nothing works; but in the end you will be working on multi-million dollar product in a room full of people that appreciate you. To date, Sorting Robotics has raised $2.8M of funding; their latest round was closed on August 2019 at a valuation of $20M. You can view our website at https://www.sortingrobotics.com. Compensation: $125k - $145k annual (DOE) + Equity 0.30% - 0.50% (DOE) + Fun Company Perks (Company Paid lunches Monday-Friday, Fully Stocked Kitchen with Snacks and Drinks). Job Types: Full-time Benefits/Perks: Flexible schedule 99% Company Paid Health Benefits (Health, Vision, Dental) for Employee Schedule: 10 hour shift 8 hour shift Monday to Friday COVID-19 considerations: All employees are fully vaccinated. N95 masks, hand sanitizer, and hand washing are provided. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Los+Angeles%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28internship%29%3B&vjk=87eea0e8c46bc0ce
