,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,b647833219c1d74a,Machine Learning Engineer,"San Francisco, CA",ENTRY_LEVEL,BACHELORS_DEGREE,fulltime,"Data Scientist - job post Synchrony Corp San Bruno, CA 94066 Up to $55 an hour -  Contract Responded to 75% or more applications in the past 30 days, typically within 3 days. Apply now Apply now save-icon Job details Salary Up to $55 an hour Job Type Contract Job Title : Data Scientist Duration : Contract on W2 Location : Hybrid (1-2 days a week) San Bruno, CA Los Angeles, CA Chicago, IL Hoboken, NJ Bentonville, AR This is a W2 opportunity. Needs: PYTHON/R/SQL Data Science MASTERS in comparable field of study Job Description: Responsibilities- Perform hands-on modeling and complex analyses using Python, SQL and/or R Build and enhance marketing mix models to connect the impact of marketing tactics and business short-term and long-term outcomes Minimum Qualifications- Master's degree in statistics, economics, operations research, engineering, or related field Marketing mix modeling industry experience 8+ years of industry experience in data science, measurement, marketing strategy & analytics Strong communication skills to ‘tell a story’ that provides insight into the business Proficient coding skills (SQL/Python/R) and database knowledge Extensive experience with predictive modeling algorithms Strong project management skills, including managing technical resources and multiple priorities & milestones. You have a passion for working in a fast-paced agile environment. A collaborative mindset and sense of curiosity Preferred Qualifications- PhD degree in Statistics, Economics, Operations Research, or related field Experienced in building market mix and multi-touch attribution models Experience with advertising, measurement, and/or digital marketing analytics Experience with advertising technology platforms Ad servers, DSPs, DMPs, etc. Advanced programming skills with experience of creating Python modules Experience with A/B and Multivariate test design and implementation Job Type: Contract Salary: Up to $55.00 per hour Schedule: 8 hour shift Monday to Friday Ability to commute/relocate: San Bruno, CA 94066: Reliably commute or planning to relocate before starting work (Required) Experience: Python: 9 years (Required) SQL: 10 years (Required) Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Data+Scientist&l=San+Francisco%5D+%23%2C+CA&sc=0kf%3Aattr%286QC5F%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=b647833219c1d74a
