,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,6b9a387346ef1bfe,Data Analyst,"Dallas, TX",ENTRY_LEVEL,DOCTORAL_DEGREE,fulltime,"Research Analyst, (Data science) - job post CEDENT Dallas, TX Full-time Apply now Apply now save-icon Job details Job Type Full-time Title: Research Analyst, (Data science) @ Dallas, TX / Atlanta, GA Terms of Hire: Full Time. Salary: $ Open K/ YR + Benefits. Job Description: At least (3) year of professional experience performing analytic work in Financial Services or related industries Strong analytical, critical thinking, and creative problem-solving skills. Strong project management skills with the ability to manage multiple assignments effectively. Experience using other programming and data manipulation languages preferred (SQL, Hive, Pig, Python, C/C++, Java); Microsoft Excel / Access etc. Advanced programming skills; R or SAS. Business Skills: Excellent Communication, interpersonal, Presentation & leadership skills. Excellent ability to work & lead the team in the dynamic fast-paced world Education: BS / MS degree in statistics, applied mathematics, financial mathematics, engineering, operations research, or another highly quantitative field. (PhD holders are preferred) You Will Enjoy: An opportunity to be a part of a great culture, an awesome team, a challenging work environment, and some fun along the way! Apply today to learn more and be part of our Growth story. All applications will be kept strictly confidential and once shortlisted, our team will be in touch with you for further discussions. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Data+Analyst&l=Dallas%2C+TX&sc=0kf%3Aattr%286QC5F%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&vjk=6b9a387346ef1bfe
