,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,ce5039ff335cfa1e,Machine Learning Engineer,"San Francisco, CA",ENTRY_LEVEL,BACHELORS_DEGREE,fulltime,"ICG Technology, Summer Analyst, Software Development - New York City (North America - 2023) - job post Citi 19,175 reviews New York, NY $105,000 a year -  Apprenticeship Citi 19,175 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Salary $105,000 a year Job Type Apprenticeship You're the brains behind our work. You’re ready to bring your knowledge from the classroom to the boardroom, and Citi wants to help you get there. Whether it’s honing your skills or building your network, we know that success can’t come without growth. Our programs equip you with the knowledge and training you need to play a valuable role on your team, and establish a long-term career here. At Citi, we value internal mobility, and career growth is not a question of if, but when. Citi’s Institutional Clients Group (ICG) is looking for Summer Software Development Analysts to join the Technology team in NAM Our ICG Technologists support and enable the success of our trading businesses— and by utilizing a broad range of technologies, our team is at the forefront of innovation. We seek to drive our systems and processes toward scalable, low-latency, high-frequency enterprise systems to support Citi and our aggressive growth strategy. Our Citi Technology team builds, owns and supports many front-end, middle-tier and back-office applications that are used on Citi trading floors around the world. Numerous applications handle millions of transactions per day and have billions of dollars in trade-flow. Many teams operate on a ""follow-the-sun"" model and are required to have their applications running 24/7. We provide you with the knowledge and skills you need to succeed. We’re committed to teaching you the ropes. The Summer Analyst Program starts in early June with an in-depth education on the fundamentals of the Analyst role, as well as the nuances of Citi’s culture. The program also includes on the desk training, an informative speaker series as well as networking opportunities. Summer Analysts often return to Citi after graduating from University to become full-time Analysts and continue their career in technology. Your time here will look something like this... As a Software Development Analyst, you will work in an agile software development environment, developing quality and scalable software solutions using leading-edge technologies. Based on business requirements, you will develop code consistent with quality standards, and offer support during testing cycles and post-production deployment. To ensure defect-free programming, you will use the appropriate tools to test and debug code, and participate in the review of peer coding. You will have the opportunity to focus on a variety of technologies, like the following: Learn about best Engineering Excellence practices, Minimum Development Standards and Minimum Operational standards set and followed at CITI. Opportunity to work on a small project/Proof of Concept using Core Java/C#/.Net with a SQL/No-SQL DB as backend(Oracle/MongoDB/Neo4J/Redis/HDFS/Cassandra) and React JS/Angular based front end. Get basic understanding of latest design and software architecture patterns and frameworks - Microservices, APIs, Spring Core/MVC/Boot/Cloud, REST and so on. Get basic understanding of event streaming/messaging systems using KAFKA or similar technology. Understand CI/CD with exposure to various software development tools like : JIRA, Zephry, BitBucket, TeamCity, uDeploy, Artifactory, Openshift(ECS/Docker) Exposure to Containers using Docker/Kubernetes. We want to hear from you if... You are planning to graduate between December 2023 to May 2024 with a Bachelor’s degree in Computer Science, Computer Engineering, Software Engineering, or another technology-related degree another technology-related degree; You have a GPA of 3.0 or above (preferred); You will not require sponsorship for U.S. work authorization now or anytime in the future. You are a good team player with a highly collaborative nature. Who we think will be a great fit... A dedication to learning and a true passion for the business are vital. As industries all over the globe continue to restructure and grow, we are hiring professionals who have a global perspective on the future of banking, and want to make an impact on the corporate level. We value diversity and so do you. We’ll also be looking for the following: Commitment to personal growth and career development, a strong desire to learn, and success in team environments Desire to develop a deep understanding of the financial industry Unquestioned commitment to integrity ethical decision-making You are a good team player with a highly collaborative nature Passionate about technology, with knowledge of any of the following being a plus Ability to multi-task with sharp problem solving skills Strong communicator, able to build relationships and rapport easily Strong planning, and organizational skills Adaptable and enjoy working in a fast-paced environment Positive attitude and keen to learn. Ability to work under time constraints Unquestioned commitment to integrity ethical decision-making Annual Salary =$105,000 - Job Family Group: Management Development Programs - Job Family: Intern - Time Type: Full time - Primary Location: New York New York United States - Primary Location Salary Range: $50,000.00 - $140,000.00 - Citi is an equal opportunity and affirmative action employer. Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi . View the "" EEO is the Law "" poster. View the EEO is the Law Supplement . View the EEO Policy Statement . View the Pay Transparency Posting",https://www.indeed.com/jobs?q=Software+Engineer&l=New+York%2C+NY&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28temporary%29%3B&vjk=ce5039ff335cfa1e
