,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,4bd14e94f8393ad9,Data Engineer,"Dallas, TX",MID_LEVEL,MASTERS_DEGREE,CONTRACT,"Data Engineer - job post Glow Networks 50 reviews Dallas, TX 75252 $73 an hour -  Full-time, Contract Apply now Apply now save-icon Job details Salary $73 an hour Job Type Full-time Contract Data Engineer Pay Scale: $73 p/h, W2 , no benefits Duration: Full Time/Contract Status : US Citizen or Green Card only Reports To: Project Manager Working Hours: Normal business hours Work Location: Onsite, Customer Premises, Vancouver, WA 98683 Summary/Objective: Glow Networks is a telecommunication staffing and consulting company based in Dallas, TX. We are seeking a Data Engineer, to work in Vancouver, WA 98683 location . The data engineering role is a team member that will help enhance and maintain the Instant Ink Business Intelligence system. You will drive work you're doing to completion with hands-on development responsibilities, and partner with the Data Engineering leaders to implement data engineering pipelines to build solution to help provide trusted and reliable data to customers. Responsibilities Design and implement distributed data processing pipelines using Spark, Python, SQL and other tools and languages prevalent in the Big Data/Lakehouse ecosystem. Analyzes design and determines coding, programming, and integration activities required based on general objectives. Reviews and evaluates designs and project activities for compliance with architecture, security and quality guidelines and standards Writes and executes complete testing plans, protocols, and documentation for assigned portion of data system or component; identifies defects and creates solutions for issues with code and integration into data system architecture. Collaborates and communicates with project team regarding project progress and issue resolution. Works with the data engineering team for all phases of larger and more-complex development projects and engages with external users on business and technical requirements. Collaborates with peers, engineers, data scientists and project team. Typically interacts with high-level Individual Contributors, Managers and Program Teams on a daily/weekly basis. What you bring : Bachelor's or Master's degree in Computer Science, Information Systems, Engineering or equivalent. 6+ years of relevant experience with detailed knowledge of data warehouse technical architectures, infrastructure components, ETL/ ELT and reporting/analytic tools. 3+ years of experience with Cloud based DW such as Redshift, Snowflake etc. 3+ years’ experience in Big Data Distributed ecosystems (Hadoop, SPARK, Hive & Delta Lake) 3+ years experience in Workflow orchestration tools such as Airflow etc. 3+ years’ experience in Big Data Distributed systems such as Databricks, AWS EMR, AWS Glue etc. Leverage monitoring tools/frameworks, like Splunk, Grafana, CloudWatch etc. Experience with container management frameworks such as Docker, Kubernetes, ECR etc. 3+ year’s working with multiple Big Data file formats (Parquet, Avro, Delta Lake) Experience working on CI/CD processes such as Jenkins, Codeway etc. and source control tools such as GitHub, etc. Strong experience in coding languages like Python, Scala & Java Knowledge and Skills Fluent in relational based systems and writing complex SQL. Fluent in complex, distributed and massively parallel systems. Strong analytical and problem-solving skills with ability to represent complex algorithms in software. Strong understanding of database technologies and management systems. Strong understanding of data structures and algorithms Database architecture testing methodology, including execution of test plans, debugging, and testing scripts and tools. Strong analytical and problem-solving skills. Nice to Have Experience with transformation tools such as dbt. Have experience in building realtime streaming data pipelines Experience in pub/sub streaming technologies like Kafka, Kinesis, Spark Streaming etc .EEO Statement: Glow Networks. provides equal opportunity in all of our employment practices to all qualified employees and applicants without regard race, color, religion, sex (including gender identity, sexual orientation, and pregnancy), national origin, age, disability or genetic information and other characteristics that are protected by applicable law. Other Duties: Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. This description reflects management’s assignment of essential functions, it does not proscribe or restrict the tasks that may be assigned. Duties, responsibilities, and activities may change at any time with or without notice. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Data+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=4bd14e94f8393ad9
