,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,e2d8e0751c8ee403,Cloud Engineer,"San Diego, CA",ENTRY_LEVEL,MASTERS_DEGREE,FULLTIME,"Cloud Software Engineer (Hybrid) - job post BAE Systems 3,434 reviews San Diego, CA 92127 • Hybrid remote $109,120 - $185,460 a year -  Full-time You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Salary $109,120 - $185,460 a year Job Type Full-time Job Description Because this role involves a combination of collaborative/in-person and independent work, it will take the form of a hybrid work format, with time split between working onsite and remotely. Come see what you’re missing. Our employees work on the world’s most advanced systems – Command, Control, Communications, Computers, Intelligence, Surveillance, and Reconnaissance (C4ISR) Systems. You'll help develop systems that sense, control, exploit and disseminate actionable information to warfighters supporting a variety of missions. Spanning air, land, sea, and space, we are developing the technology of tomorrow, delivered today. Drawing strength from our differences, we’re innovating for the future. And you can, too. Our flexible work environment provides you a chance to change the world without giving up your personal life. We put our customers first – exemplified by our mission: “We Protect Those Who Protect Us®.” Sound like a team you want to be a part of? Come build your career with BAE Systems. BAE Systems is looking for a senior Cloud Software Engineer who will be responsible for the operations of cloud based services to demonstrate the solutions to some of the United States' most pressing problems. In this role, you will : Engage in and improve the whole lifecycle of services, from inception and design, deployment, operation and refinement. Support system design consulting, developing software platforms and frameworks, capacity planning and readiness reviews of services before they are Generally Available (GA) Maintain services by measuring and monitoring availability, latency and overall system health Scale systems sustainably through mechanisms like automation Actively participate in and document incident response and root-cause analysis. Closely work with the DevSecOps teams to support development, deployment and maintenance of containerized applications and automate orchestration using Kubernetes. Pay Information : Salary Range: $109,120 - $185,460 Please note: This range is based on our market pay structures. However, individual salaries are determined by a variety of factors including, but not limited to: business considerations, local market conditions, and internal equity, as well as candidate qualifications, such as skills, education, and experience. Employee Benefits: At BAE Systems, we support our employees in all aspects of their life, including their health and financial well-being. Regular employees scheduled to work 20+ hours per week are offered: health, dental, and vision insurance; health savings accounts; a 401(k) savings plan; disability coverage; and life and accident insurance. We also have an employee assistance program, a legal plan, and other perks including discounts on things like home, auto, and pet insurance. Our leave programs include paid time off, paid holidays, as well as other types of leave, including paid parental, military, bereavement, and any applicable federal and state sick leave. Employees may participate in the company recognition program to receive monetary or non-monetary recognition awards. Other incentives may be available based on position level and/or job specifics. Please note that pursuant to a government contract, this specific position requires US citizenship status. ** Please note that this position is contingent upon contract award. #SWSD Required Education, Experience, & Skills Bachelor's Degree or higher in a computer related field Hold an active/current Secret clearance Hands-on experience with Cloud infrastructures such as AWS or Azure Experience with Cloud technologies such as Rancher, Kubernetes, Argo CD, Argo Workflow, Helm, Terraform, Ansible, Service Mesh Experience using DevSecOps tools such as GitLab, GitOps, CI/CD Pipelines, Docker, Fortify, Sonarqube, Nexus Experience troubleshooting issues Ability to innovate, evaluate and research new technologies while staying abreast of industry trends Motivated individual with strong problem-solving abilities The ability to engage constructively with peers and technical lead to communicate the technical approach, trade-offs, and technical decisions Effective communication skills (both verbal and written) Highly motivated and able to work well in both team and solo settings Preferred Education, Experience, & Skills Experience with Agile software development Certification in a cloud technology such as AWS Certification Experience deploying, managing, operating workloads on a cloud infrastructure such as AWS or Azure Experience implementing security controls and compliance requirements Experience with leadership such as being a Subject Matter Expert or lead of a team Experience designing and developing high level software architectures About BAE Systems Electronic Systems BAE Systems, Inc. is the U.S. subsidiary of BAE Systems plc, an international defense, aerospace and security company which delivers a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support services. Improving the future and protecting lives is an ambitious mission, but it’s what we do at BAE Systems. Working here means using your passion and ingenuity where it counts – defending national security with breakthrough technology, superior products, and intelligence solutions. As you develop the latest technology and defend national security, you will continually hone your skills on a team—making a big impact on a global scale. At BAE Systems, you’ll find a rewarding career that truly makes a difference. Electronic Systems (ES) is the global innovator behind BAE Systems’ game-changing defense and commercial electronics. Exploiting every electron, we push the limits of what is possible, giving our customers the edge and our employees opportunities to change the world. Our products and capabilities can be found everywhere – from the depths of the ocean to the far reaches of space. At our core are more than 14,000 highly talented Electronic Systems employees with the brightest minds in the industry, we make an impact – for our customers and the communities we serve. Our Commitment to Diversity, Equity, and Inclusion: At BAE Systems, we work hard every day to nurture an inclusive culture where employees are valued and feel like they belong. We are conscious of the need for all employees to see themselves reflected at every level of the company and know that in order to unlock the full potential of our workforce, everyone must feel confident being their best, most sincere self and be equipped to thrive. We provide impactful professional development experiences to our employees and invest in social impact partnerships to uplift communities and drive purposeful change. Here you will find significant opportunities to do meaningful work in an environment intentionally designed to be one where you will learn, grow and belong.",https://www.indeed.com/jobs?q=Cloud+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&vjk=e2d8e0751c8ee403
