,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,63fbc25121d5815c,Cloud Engineer,"Dallas, TX",MID_LEVEL,DOCTORAL_DEGREE,FULLTIME,"Senior Machine Learning Engineer - job post MicroAI 777 Meadow Creek Dr, Irving, TX 75038 Full-time Apply now Apply now save-icon Job details Job Type Full-time We’re seeking an experienced Machine Learning engineer to join our growing Machine Learning team. Core Responsibilities: Design, develop, train, and verify machine learning models to solve complex real-world problems. Deliver high-quality software design, documentation, and implementation that meet defined requirements. Collaboration with the rest of the development team to integrate machine learning into product workflows. Implement and enhance test automation and Continuous Integration/Contiguous Delivery of machine learning models. Skills and Experience: Degree in Software Engineering, Mechanical Engineering, Electrical Engineering, Industrial Engineering, Computer Science, Data Science; PHD highly considered. Must be proficient in Python, C/C++, Java, SQL, MySQL, Flask, Docker and API 5+ years of hands-on experience developing machine learning models required for Junior candidates / 5+ years of hands-on experience developing machine learning models required for Senior candidates. Hands-on experience with at least one popular machine learning framework such as TensorFlow, OpenCL, Kera, or Caffe, etc. 5+ years of software development/programming experience required for Junior candidates / 5+ years of software development/programming experience required for Senior candidates. A solid understanding of design patterns and web application architecture. Experience with implementing various machine learning algorithms. Experience with performance optimization of machine learning models using the CUDA platform. Experience with Cassandra/ Map Reduce/ NoSQL or similar technology. Previous experience in Manufacturing or Industrial a plus Must be highly technical Excellent communicator Job Type: Full-time, On-site Job Type: Full-time Benefits: 401(k) 401(k) matching Dental insurance Health insurance Life insurance Paid time off Vision insurance Schedule: 8 hour shift Monday to Friday Ability to commute/relocate: Irving, TX 75038: Reliably commute or planning to relocate before starting work (Required) Experience: Python: 3 years (Required) Java: 3 years (Required) SQL: 3 years (Required) C: 3 years (Required) Flask: 3 years (Preferred) Docker: 3 years (Preferred) TensorFlow: 3 years (Preferred) Work Location: In person Health insurance If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Cloud+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%286QC5F%252COR%29explvl%28MID_LEVEL%29jt%28fulltime%29%3B&vjk=63fbc25121d5815c
